"id","parent_id","code","name","enabled","dest"
1770,188,"11.100.20","Biological evaluation of medical devices",1,"Medical microbiology, see 07.100.10"
1771,188,"11.100.30","Analysis of blood and urine",1,"Including doping control"
1773,188,"11.100.99","Other standards related to laboratory medicine",1,
1774,3,"07.120","Nanotechnologies",1,
1775,3,"07.140","Forensic science",1,
1776,172,"07.100.40","Cosmetics microbiology",1,
1777,128,"03.200.01","Leisure and tourism in general",1,"Including outdoor events management, tourist information offices, tourism services, hotels, etc."
1778,128,"03.200.10","Adventure tourism",1,
1779,128,"03.200.99","Other standards relating to leisure and tourism",1,"Including recreational diving services"
1780,123,"03.100.02","Governance and ethics",1,"Including anti-bribery, anti-procurement fraud, corporate social responsibility"
1781,123,"03.100.70","Management systems",1,"Including environmental management systems (EMS), road traffic management systems, energy management systems, health care management systems, etc."
